cpu_cores,mem_cap_gb,gpu_mode,input_scale,task_param,repeat_idx,warmup,repeat_in_window,latency_s,latency_p50_s,latency_p90_s,latency_p95_s,latency_slow_ratio,latency_app_s,latency_app_p50_s,latency_app_p90_s,latency_app_p95_s,latency_app_slow_ratio,throughput_samples_per_s,model_logical_mflop_per_request_torch_profiler_eager,model_logical_mflops_app_torch_profiler_eager,model_logical_mflops_packet_torch_profiler_eager,compute_profile_error_torch_profiler_eager,gpu_executed_mflop_per_request_ncu,gpu_executed_tensor_mflop_per_request_ncu,gpu_executed_scalar_mflop_per_request_ncu,gpu_executed_tensor_share_pct_ncu,gpu_executed_mflops_app_ncu,gpu_executed_mflops_packet_ncu,gpu_kernel_launch_count_per_request_ncu,gpu_kernel_time_sum_ms_per_request_ncu,compute_profile_error_ncu,gpu_idle_power_w,gpu_idle_measured_at,gpu_idle_rel_range_so_far,gpu_energy_iters,gpu_avg_power_total_w,gpu_peak_power_total_w,gpu_energy_total_j,gpu_avg_power_eff_w,gpu_peak_power_eff_w,gpu_energy_eff_j,cpu_idle_power_w,cpu_idle_measured_at,cpu_idle_rel_range_so_far,cpu_energy_iters,cpu_avg_power_total_w,cpu_peak_power_total_w,cpu_energy_total_j,cpu_avg_power_eff_w,cpu_peak_power_eff_w,cpu_energy_eff_j,vcpu_cpu_share,vcpu_cpu_time_s,vcpu_avg_power_total_w,vcpu_peak_power_total_w,vcpu_energy_total_j,vcpu_avg_power_eff_w,vcpu_peak_power_eff_w,vcpu_energy_eff_j,resource_usage_iters,container_cpu_util_avg_pct,container_cpu_util_peak_pct,cpu_freq_avg_hz,cpu_freq_peak_hz,cpu_cycles_est_app,cpu_cycles_est_packet,cpu_instructions_per_request,cpu_mips_app,cpu_mips_packet,cpu_perf_elapsed_s,container_mem_usage_avg_bytes,container_mem_usage_peak_bytes,container_mem_util_avg_pct,container_mem_util_peak_pct,gpu_util_avg_pct,gpu_util_peak_pct,gpu_mem_used_avg_bytes,gpu_mem_used_peak_bytes,gpu_mem_util_avg_pct,gpu_mem_util_peak_pct,cold_start_s,status,error
1,8,on,170.0,,1,0,465,0.020611,0.007452,0.067412,0.071183,0.210753,0.021525,0.008321,0.068384,0.072161,0.210753,48.517782,38582.368512,1792444.530174,1871930.935520,,47658.741861,47286.583296,372.158565,99.219118,2214111.120139,2312296.436903,156.000000,2.669664,,4.319079,2026-07-23T21:04:27+08:00,0.008602,205.000000,20.464221,22.496000,0.445866,16.145141,18.176921,0.351763,3.955960,2026-07-23T21:04:27+08:00,0.030153,204.000000,8.916090,12.763632,0.194620,4.960130,8.807672,0.108270,0.900171,0.021585,7.866551,10.804871,0.171711,4.385696,7.229066,0.095731,204.000000,99.135989,213.467772,3146999056.372549,3786717000.000000,67154626.262356,64302375.845147,57038547.131183,2649.845019,2767.383782,10.036539,923164190.117647,936095744.000000,10.747046,10.897589,14.568627,17.000000,846725120.000000,846725120.000000,9.861993,9.861993,3.770,ok,
1,8,on,170.0,,2,0,479,0.019988,0.007450,0.066163,0.068054,0.204593,0.020880,0.008295,0.067155,0.068934,0.208768,50.030018,38582.368512,1847814.583908,1930276.591555,,47658.741861,47286.583296,372.158565,99.219118,2282506.794109,2384367.713678,156.000000,2.669664,,4.322174,2026-07-23T21:05:24+08:00,0.008605,205.000000,20.898908,22.844000,0.441442,16.576734,18.521826,0.350146,3.964494,2026-07-23T21:05:24+08:00,0.030178,204.000000,8.915111,12.541026,0.188913,4.950618,8.576532,0.104905,0.897007,0.020581,6.122678,11.749078,0.129741,3.732903,7.875362,0.079101,204.000000,99.157137,214.489186,2962639597.426471,3774228000.000000,61337973.263462,58718120.065475,56647492.455115,2713.026709,2834.075068,10.027909,925111536.941176,927129600.000000,10.769716,10.793209,15.421569,17.000000,846725120.000000,846725120.000000,9.861993,9.861993,3.770,ok,
1,8,on,170.0,,3,0,472,0.020333,0.007452,0.066316,0.069026,0.205508,0.021245,0.008353,0.067357,0.069962,0.205508,49.181134,38582.368512,1816068.181313,1897524.640338,,47658.741861,47286.583296,372.158565,99.219118,2243292.156319,2343910.975311,156.000000,2.669664,,4.334586,2026-07-23T21:06:20+08:00,0.008605,205.000000,20.498391,22.386000,0.440390,16.163805,18.051414,0.347265,3.957342,2026-07-23T21:06:20+08:00,0.030202,204.000000,8.942136,12.973483,0.192295,4.984794,9.016141,0.107195,0.905656,0.021394,7.978806,12.973483,0.171580,4.445805,9.016141,0.095604,204.000000,99.598795,232.953016,3271518182.598039,3791022000.000000,69225076.735800,66252898.526599,57019879.639831,2683.899641,2804.302348,10.054422,923159351.215686,935661568.000000,10.746989,10.892534,15.676471,17.000000,846725120.000000,846725120.000000,9.861993,9.861993,3.770,ok,
1,8,on,170.0,,4,0,479,0.020084,0.007431,0.066575,0.070035,0.206681,0.020976,0.008268,0.067708,0.070965,0.206681,49.790878,38582.368512,1839357.766590,1921050.015535,,47658.741861,47286.583296,372.158565,99.219118,2272060.538759,2372970.616461,156.000000,2.669664,,4.324262,2026-07-23T21:07:17+08:00,0.008607,206.000000,20.796204,22.763000,0.441206,16.471942,18.438738,0.349464,3.993029,2026-07-23T21:07:17+08:00,0.030204,205.000000,8.968029,14.481080,0.190971,4.975000,10.488051,0.105941,0.909835,0.021122,6.098617,13.968276,0.129868,4.189635,9.975247,0.089217,205.000000,99.674012,226.875402,2569381345.731707,3817327000.000000,53718837.648422,51435233.876961,57073291.240084,2720.926546,2841.729299,10.074007,922855394.029268,936435712.000000,10.743451,10.901546,15.082927,17.000000,846725120.000000,846725120.000000,9.861993,9.861993,3.770,ok,
1,8,on,255.0,,0,1,404,0.023862,0.008981,0.069529,0.071569,0.245050,0.024771,0.009921,0.070483,0.072506,0.245050,41.907636,58457.676432,2359923.960761,2449823.000251,,82556.945710,81914.757120,642.188590,99.222127,3332806.334423,3459766.394686,156.000000,4.109600,,4.338331,2026-07-23T21:08:13+08:00,0.008607,205.000000,22.203482,24.377000,0.555987,17.865151,20.038669,0.447352,4.002380,2026-07-23T21:08:13+08:00,0.030201,205.000000,8.894032,12.033127,0.223459,4.891652,8.030747,0.122901,0.904618,0.024922,7.881087,10.361194,0.198009,4.355180,6.713193,0.109422,204.000000,99.542898,183.980498,3075108958.026961,3798418000.000000,75825118.925610,73042836.508323,74027632.930693,2988.488241,3102.323063,10.030620,975705449.411765,983785472.000000,11.358706,11.452770,20.867647,25.000000,846725120.000000,846725120.000000,9.861993,9.861993,3.770,ok,
1,8,on,255.0,,1,1,400,0.024136,0.008978,0.069619,0.070961,0.250000,0.025017,0.009917,0.070487,0.071867,0.250000,41.431886,58457.676432,2336718.088979,2422011.784554,,82556.945710,81914.757120,642.188590,99.222127,3300033.805412,3420489.961468,156.000000,4.109600,,4.337303,2026-07-23T21:09:10+08:00,0.008607,205.000000,22.129818,24.144000,0.559670,17.792514,19.806697,0.449978,3.950270,2026-07-23T21:09:10+08:00,0.031648,205.000000,8.774777,12.451069,0.222673,4.824507,8.500799,0.122429,0.888626,0.024459,5.589736,11.798563,0.141848,3.495520,7.848293,0.088704,204.000000,98.364482,216.572465,2977759387.561275,3777776000.000000,73276365.525317,70695734.155907,73932188.955000,2955.272660,3063.150023,10.029476,988066655.372549,989372416.000000,11.502610,11.517811,19.200980,23.000000,846725120.000000,846725120.000000,9.861993,9.861993,3.770,ok,
1,8,on,255.0,,0,0,402,0.024028,0.008984,0.069531,0.070793,0.248756,0.024939,0.009942,0.070484,0.071769,0.248756,41.618112,58457.676432,2344026.481896,2432898.136840,,82556.945710,81914.757120,642.188590,99.222127,3310355.094831,3435864.229649,156.000000,4.109600,,4.322071,2026-07-23T21:10:06+08:00,0.008609,205.000000,22.122043,24.217000,0.557904,17.799972,19.894929,0.448904,3.962729,2026-07-23T21:10:06+08:00,0.031662,204.000000,8.892668,13.030135,0.224529,4.929938,9.067406,0.124475,0.901708,0.025032,7.942708,10.858663,0.200544,4.399604,7.556323,0.111085,204.000000,99.278764,233.338285,3056475213.235294,3818999000.000000,75676709.683212,72911303.590775,74095404.716418,2971.024766,3083.710867,10.048839,988431681.254902,989442048.000000,11.506859,11.518621,19.789216,21.000000,846725120.000000,846725120.000000,9.861993,9.861993,3.770,ok,
1,8,on,255.0,,1,0,403,0.023945,0.008986,0.069542,0.071546,0.248139,0.024836,0.009951,0.070423,0.072424,0.248139,41.762372,58457.676432,2353747.641810,2441331.235414,,82556.945710,81914.757120,642.188590,99.222127,3324083.818248,3447773.886406,156.000000,4.109600,,4.334746,2026-07-23T21:11:03+08:00,0.008609,205.000000,22.456875,24.470000,0.563970,18.122129,20.135254,0.455109,3.972860,2026-07-23T21:11:03+08:00,0.031671,205.000000,8.782853,12.240421,0.221215,4.809993,8.267561,0.121150,0.894674,0.024309,5.517457,11.769744,0.138969,3.472376,7.798650,0.087459,204.000000,98.897613,220.933257,2905886211.090686,3776484000.000000,71376310.350093,68814388.516896,73674341.717122,2966.378635,3076.815273,10.032175,988421802.666667,989462528.000000,11.506744,11.518860,21.558824,26.000000,846725120.000000,846725120.000000,9.861993,9.861993,3.770,ok,
1,8,on,255.0,,2,0,402,0.023989,0.008997,0.069481,0.071205,0.246269,0.024896,0.009940,0.070430,0.072160,0.246269,41.685773,58457.676432,2348075.049486,2436853.409146,,82556.945710,81914.757120,642.188590,99.222127,3316072.690794,3441450.069198,156.000000,4.109600,,4.343747,2026-07-23T21:11:59+08:00,0.008608,205.000000,22.184033,24.220000,0.558426,17.840287,19.876253,0.449083,3.954358,2026-07-23T21:11:59+08:00,0.031686,205.000000,8.859237,12.284085,0.223700,4.904879,8.329728,0.123851,0.907851,0.025022,7.911508,10.086082,0.199770,4.371047,6.786298,0.110371,204.000000,99.412085,195.489272,3172874049.019608,3806598000.000000,78526357.700679,75666589.494591,73719023.450249,2961.120864,3073.034451,10.031045,988439632.313725,989560832.000000,11.506952,11.520004,20.774510,25.000000,846725120.000000,846725120.000000,9.861993,9.861993,3.770,ok,
1,8,on,255.0,,3,0,405,0.023815,0.008968,0.069610,0.071084,0.246914,0.024718,0.009900,0.070575,0.072202,0.246914,41.990342,58457.676432,2364984.077676,2454657.838841,,82556.945710,81914.757120,642.188590,99.222127,3339952.492516,3466594.403107,156.000000,4.109600,,4.316534,2026-07-23T21:12:56+08:00,0.009197,205.000000,22.224865,24.287000,0.555373,17.908331,19.970466,0.447508,3.972077,2026-07-23T21:12:56+08:00,0.031693,204.000000,8.910582,14.592245,0.223315,4.938504,10.620168,0.123767,0.908309,0.024693,6.092384,13.873492,0.152686,4.223063,10.002305,0.105837,204.000000,98.933457,231.780959,2502470185.049020,3775533000.000000,61196125.663576,58960706.998193,74094072.807407,2997.585891,3111.235474,10.034025,988565383.529412,989671424.000000,11.508416,11.521292,19.872549,25.000000,846725120.000000,846725120.000000,9.861993,9.861993,3.770,ok,
1,8,on,255.0,,4,0,403,0.023897,0.009136,0.069130,0.071457,0.245658,0.024815,0.010099,0.070052,0.072403,0.245658,41.846257,58457.676432,2355739.529801,2446234.942964,,82556.945710,81914.757120,642.188590,99.222127,3326896.865202,3454699.155124,156.000000,4.109600,,4.323400,2026-07-23T21:13:52+08:00,0.009198,205.000000,22.422619,24.501000,0.562477,18.099220,20.177600,0.454023,3.972678,2026-07-23T21:13:52+08:00,0.031699,204.000000,8.857312,11.931075,0.223081,4.884634,7.958397,0.123025,0.911989,0.024848,7.956727,11.177056,0.200399,4.390818,7.204378,0.110588,204.000000,99.072209,179.235042,3332569916.666667,3780021000.000000,81930511.131473,78899545.174677,73703568.526055,2970.119811,3084.218459,10.023927,988528981.333333,989388800.000000,11.507992,11.518002,20.774510,26.000000,846725120.000000,846725120.000000,9.861993,9.861993,3.770,ok,
1,8,on,340.0,,0,1,339,0.028546,0.010508,0.073707,0.075787,0.292035,0.029524,0.011486,0.074657,0.076879,0.292035,35.031178,78867.749952,2671309.780247,2762830.167169,,90031.458050,89238.011904,793.446146,99.118701,3049432.937610,3153908.009879,156.000000,4.608832,,4.347123,2026-07-23T21:14:49+08:00,0.009197,205.000000,21.165782,23.160000,0.631818,16.818659,18.812877,0.502052,3.928231,2026-07-23T21:14:49+08:00,0.037251,204.000000,8.696637,12.225353,0.260391,4.768406,8.297122,0.142774,0.913042,0.029734,7.752692,10.182716,0.232128,4.260347,6.562401,0.127562,204.000000,99.753503,187.913286,2991507606.617647,3773151000.000000,88102862.915746,85185078.605193,91771662.740413,3108.399608,3214.869430,10.029910,1044738790.901961,1051783168.000000,12.162360,12.244368,17.004902,24.000000,848822272.000000,848822272.000000,9.886419,9.886419,3.770,ok,
1,8,on,340.0,,1,1,342,0.028295,0.010447,0.072853,0.075438,0.289474,0.029269,0.011425,0.073826,0.076600,0.289474,35.341933,78867.749952,2694583.004271,2787338.750733,,90031.458050,89238.011904,793.446146,99.118701,3076000.480030,3181885.776639,156.000000,4.608832,,4.318073,2026-07-23T21:15:45+08:00,0.009199,205.000000,21.430227,23.575000,0.634077,17.112154,19.256927,0.506314,3.978146,2026-07-23T21:15:45+08:00,0.037254,204.000000,8.622199,12.216680,0.255896,4.644052,8.238533,0.137829,0.907909,0.029494,7.722835,11.166045,0.229204,4.151367,7.530019,0.123207,204.000000,99.701476,182.732312,3145437029.718137,3813858000.000000,91789197.898352,88734453.975685,91218942.576023,3116.563939,3223.853775,10.032015,1050999707.607843,1052286976.000000,12.235247,12.250233,18.784314,24.000000,848822272.000000,848822272.000000,9.886419,9.886419,3.770,ok,
1,8,on,340.0,,0,0,349,0.027737,0.010405,0.072565,0.074960,0.283668,0.028679,0.011404,0.073514,0.075983,0.283668,36.052926,78867.749952,2750017.432686,2843413.128745,,90031.458050,89238.011904,793.446146,99.118701,3139281.636389,3245897.467282,156.000000,4.608832,,4.322680,2026-07-23T21:16:42+08:00,0.009200,205.000000,21.498332,23.634000,0.623137,17.175652,19.311320,0.497843,3.964715,2026-07-23T21:16:42+08:00,0.037261,205.000000,8.735319,14.391745,0.254062,4.770604,10.427030,0.138750,0.900913,0.028783,6.036131,13.937751,0.175558,4.090637,10.098105,0.118974,204.000000,99.695653,235.718306,2466815610.294117,3775073000.000000,70531348.537263,68213824.081832,91861600.197708,3203.057461,3311.879446,10.031035,1051167723.921569,1052168192.000000,12.237203,12.248850,21.598039,24.000000,848822272.000000,848822272.000000,9.886419,9.886419,3.770,ok,
1,8,on,340.0,,1,0,340,0.028554,0.010657,0.072708,0.075123,0.291176,0.029526,0.011668,0.073953,0.076326,0.294118,35.021363,78867.749952,2671128.833977,2762056.102543,,90031.458050,89238.011904,793.446146,99.118701,3049226.378446,3153024.376620,156.000000,4.608832,,4.343780,2026-07-23T21:17:38+08:00,0.009199,205.000000,20.996903,23.329000,0.626507,16.653123,18.985220,0.496897,4.016579,2026-07-23T21:17:38+08:00,0.037249,204.000000,8.658328,12.339047,0.258477,4.641749,8.322467,0.138570,0.894688,0.029762,7.690649,10.919606,0.229589,4.120279,7.093111,0.123003,204.000000,99.762926,221.575113,3210530257.965686,3813366000.000000,94569678.766028,91456146.997640,92323884.308824,3126.857584,3233.308269,10.060804,1051115700.705882,1052246016.000000,12.236597,12.249756,20.014706,24.000000,848822272.000000,848822272.000000,9.886419,9.886419,3.770,ok,
1,8,on,340.0,,2,0,349,0.027710,0.010414,0.072535,0.075543,0.283668,0.028659,0.011369,0.073553,0.076529,0.283668,36.088055,78867.749952,2751936.562755,2846183.686467,,90031.458050,89238.011904,793.446146,99.118701,3141472.418786,3249060.196680,156.000000,4.608832,,4.302120,2026-07-23T21:18:35+08:00,0.012528,205.000000,21.632803,23.583000,0.626830,17.330683,19.280880,0.502172,3.931655,2026-07-23T21:18:35+08:00,0.037268,205.000000,8.797576,12.508561,0.255872,4.865921,8.576906,0.141522,0.906685,0.028733,7.101615,12.313293,0.206546,4.143977,8.381638,0.120525,204.000000,99.788124,208.335384,2674840768.075980,3824221000.000000,76497085.188303,73962795.536095,91486528.226361,3192.192358,3301.570849,10.023355,1051230870.588235,1052397568.000000,12.237938,12.251520,20.950980,24.000000,848822272.000000,848822272.000000,9.886419,9.886419,3.770,ok,
1,8,on,340.0,,3,0,340,0.028579,0.010511,0.073412,0.074959,0.294118,0.029543,0.011478,0.074317,0.076172,0.294118,34.990727,78867.749952,2669591.779846,2759639.943735,,90031.458050,89238.011904,793.446146,99.118701,3047471.754730,3150266.211204,156.000000,4.608832,,4.323481,2026-07-23T21:19:31+08:00,0.012529,206.000000,21.321681,23.289000,0.636753,16.998200,18.965519,0.507636,3.933676,2026-07-23T21:19:31+08:00,0.037285,205.000000,8.563147,12.303520,0.256898,4.629471,8.369844,0.138886,0.911959,0.029665,7.557777,11.701076,0.226736,4.107796,7.767400,0.123236,205.000000,99.836075,217.138259,3134964691.463415,3775022000.000000,92465122.452004,89447288.697245,91152196.323529,3085.384832,3189.481659,10.067614,1051191146.146341,1052049408.000000,12.237476,12.247467,20.204878,24.000000,848822272.000000,848822272.000000,9.886419,9.886419,3.770,ok,
1,8,on,340.0,,4,0,344,0.028097,0.010464,0.072801,0.074601,0.287791,0.029073,0.011437,0.073896,0.075726,0.287791,35.590988,78867.749952,2712748.940667,2806981.170659,,90031.458050,89238.011904,793.446146,99.118701,3096737.799677,3204308.575649,156.000000,4.608832,,4.340171,2026-07-23T21:20:28+08:00,0.012528,205.000000,21.348325,23.232000,0.627727,17.008153,18.891829,0.500108,3.965494,2026-07-23T21:20:28+08:00,0.037290,204.000000,8.704952,12.476434,0.256853,4.739458,8.510940,0.139845,0.915226,0.029293,7.810619,10.982778,0.230464,4.255913,7.492026,0.125577,204.000000,99.684050,193.714229,3007501604.473039,3851040000.000000,87160058.381700,84234789.230410,91220798.715116,3137.674598,3246.638385,10.022524,1051355537.568627,1052246016.000000,12.239389,12.249756,19.617647,24.000000,848822272.000000,848822272.000000,9.886419,9.886419,3.770,ok,
1,8,on,425.0,,0,1,298,0.032646,0.012318,0.073191,0.076922,0.335570,0.033604,0.013308,0.074377,0.077853,0.335570,30.631624,99812.589072,2970259.167718,3057421.707774,,118702.850077,117675.393024,1027.457053,99.134429,3532402.394864,3636061.081817,156.000000,5.440672,,4.315120,2026-07-23T21:21:25+08:00,0.012530,205.000000,21.980146,24.135000,0.746257,17.665026,19.819880,0.599752,3.953777,2026-07-23T21:21:25+08:00,0.037299,204.000000,8.455245,11.925771,0.287994,4.501468,7.971994,0.153324,0.895786,0.032976,6.235846,11.679523,0.212399,3.619238,7.725746,0.123275,204.000000,99.040902,209.622647,2982589013.480392,3818614000.000000,99264688.521331,96435731.038914,111861366.755034,3328.843197,3426.495336,10.033527,1096110401.254902,1103568896.000000,12.760405,12.847233,20.602941,22.000000,876085248.000000,876085248.000000,10.203957,10.203957,3.770,ok,
1,8,on,425.0,,1,1,300,0.032369,0.012320,0.073067,0.075652,0.330000,0.033342,0.013303,0.074131,0.076954,0.330000,30.893756,99812.589072,2993599.336333,3083585.809633,,118702.850077,117675.393024,1027.457053,99.134429,3560159.860746,3667176.930922,156.000000,5.440672,,4.316291,2026-07-23T21:22:21+08:00,0.012532,205.000000,22.090610,24.184000,0.744337,17.774319,19.867709,0.598901,4.005429,2026-07-23T21:22:21+08:00,0.037291,204.000000,8.569347,11.909599,0.289933,4.563919,7.904171,0.154414,0.918799,0.033383,7.762600,10.358156,0.262637,4.124271,6.708198,0.139539,204.000000,99.094708,184.595797,2946778022.977941,3777652000.000000,97362219.332776,94520751.770417,112011525.893333,3359.465078,3460.456792,10.022289,1103078580.705882,1104039936.000000,12.841525,12.852716,20.960784,27.000000,876085248.000000,876085248.000000,10.203957,10.203957,3.770,ok,
1,8,on,425.0,,0,0,302,0.032387,0.012260,0.073238,0.074566,0.331126,0.033335,0.013238,0.074142,0.075453,0.331126,30.876586,99812.589072,2994227.960762,3081872.018773,,118702.850077,117675.393024,1027.457053,99.134429,3560907.456937,3665138.792633,156.000000,5.440672,,4.324776,2026-07-23T21:23:18+08:00,0.012532,206.000000,21.883396,23.774000,0.737122,17.558620,19.449224,0.591446,3.927264,2026-07-23T21:23:18+08:00,0.037550,205.000000,8.555707,15.160198,0.288968,4.628442,11.232934,0.156325,0.876697,0.033413,5.973434,14.804079,0.201752,4.216072,10.891307,0.142397,205.000000,99.238315,220.192613,2469363947.865854,3772006000.000000,81689296.767254,79366130.390527,113084027.781457,3392.349559,3491.648741,10.086984,1103373067.239024,1104285696.000000,12.844953,12.855577,21.843902,35.000000,876085248.000000,876085248.000000,10.203957,10.203957,3.770,ok,
1,8,on,425.0,,1,0,297,0.032722,0.012258,0.073260,0.075756,0.333333,0.033703,0.013246,0.074480,0.076705,0.333333,30.560479,99812.589072,2961534.257247,3050320.551067,,118702.850077,117675.393024,1027.457053,99.134429,3522026.231404,3627615.979372,156.000000,5.440672,,4.323101,2026-07-23T21:24:14+08:00,0.012533,205.000000,21.830874,23.835000,0.743589,17.507773,19.511899,0.596338,3.955255,2026-07-23T21:24:14+08:00,0.037557,204.000000,8.572117,12.132731,0.292956,4.616862,8.177475,0.157784,0.902922,0.033685,7.629901,11.656764,0.260756,4.088087,7.856673,0.139712,204.000000,98.914020,192.207937,3074140386.029412,3776956000.000000,102481626.965055,99499612.474270,112781121.814815,3346.354506,3446.645126,10.029210,1112515684.392157,1114488832.000000,12.951387,12.974358,21.352941,29.000000,876085248.000000,876085248.000000,10.203957,10.203957,3.770,ok,
1,8,on,425.0,,2,0,302,0.032354,0.012290,0.073080,0.075167,0.331126,0.033328,0.013265,0.074261,0.076112,0.331126,30.908079,99812.589072,2994856.849256,3085015.425357,,118702.850077,117675.393024,1027.457053,99.134429,3561655.367169,3668877.111856,156.000000,5.440672,,4.352982,2026-07-23T21:25:11+08:00,0.012531,206.000000,22.455695,24.633000,0.756634,18.102713,20.280018,0.609962,4.033974,2026-07-23T21:25:11+08:00,0.037541,205.000000,8.703316,12.588287,0.293954,4.669342,8.554313,0.157706,0.922642,0.033331,7.836394,11.328026,0.264673,4.217081,7.312841,0.142431,205.000000,98.941389,196.271184,2679468568.902439,3778103000.000000,88355516.945165,85773800.047137,112122820.625828,3364.240316,3465.501039,10.084905,1113791832.663415,1114836992.000000,12.966243,12.978411,23.009756,38.000000,876085248.000000,876085248.000000,10.203957,10.203957,3.770,ok,
1,8,on,425.0,,3,0,299,0.032520,0.012290,0.072960,0.074849,0.334448,0.033486,0.013310,0.074202,0.075730,0.334448,30.750308,99812.589072,2980725.947321,3069267.806642,,118702.850077,117675.393024,1027.457053,99.134429,3544850.088903,3650149.141359,156.000000,5.440672,,4.330435,2026-07-23T21:26:07+08:00,0.012531,205.000000,21.693664,23.875000,0.734089,17.363229,19.544565,0.587552,3.969270,2026-07-23T21:26:07+08:00,0.037544,204.000000,8.500710,12.099004,0.288569,4.531440,8.129734,0.153827,0.899812,0.032772,6.092362,11.421118,0.206814,3.576037,7.451848,0.121394,204.000000,98.811629,220.221192,3003750307.904412,3849599000.000000,99389062.023238,96521135.928025,112323821.307692,3354.325200,3453.992045,10.031930,1113739444.705882,1114636288.000000,12.965634,12.976074,20.941176,26.000000,876085248.000000,876085248.000000,10.203957,10.203957,3.770,ok,
1,8,on,425.0,,4,0,296,0.032934,0.012344,0.073376,0.078398,0.337838,0.033917,0.013330,0.074599,0.079365,0.337838,30.363758,99812.589072,2942848.396733,3030685.281836,,118702.850077,117675.393024,1027.457053,99.134429,3499803.935401,3604264.592124,156.000000,5.440672,,4.311806,2026-07-23T21:27:04+08:00,0.012533,205.000000,21.036581,23.119000,0.721077,16.724775,18.807194,0.573280,3.891278,2026-07-23T21:27:04+08:00,0.046617,204.000000,8.401936,12.648844,0.288106,4.510658,8.757566,0.154672,0.912150,0.034082,7.569435,10.467698,0.259559,4.053514,7.092870,0.138997,204.000000,99.450902,242.731177,2960153064.950980,3779180000.000000,99847888.006881,96954367.152293,112544922.510135,3318.256223,3417.286771,10.058045,1113826725.647059,1114710016.000000,12.966650,12.976933,20.264706,22.000000,876085248.000000,876085248.000000,10.203957,10.203957,3.770,ok,
1,8,on,510.0,,0,1,271,0.035988,0.014801,0.075904,0.081582,0.369004,0.037036,0.015970,0.077089,0.082860,0.369004,27.787040,121292.193792,3274980.931850,3370351.055685,,122529.926451,121399.934976,1129.991475,99.077783,3308400.649395,3404743.982744,156.000000,6.012384,,4.274679,2026-07-23T21:28:00+08:00,0.018875,205.000000,21.301208,23.369000,0.797423,17.026528,19.094321,0.637398,3.881956,2026-07-23T21:28:00+08:00,0.048993,204.000000,8.347704,12.451997,0.312653,4.465748,8.570041,0.167259,0.910643,0.037299,7.421310,11.103889,0.277956,3.978911,7.541834,0.149025,204.000000,99.656050,228.902871,3091807124.080883,3775370000.000000,114113391.591063,110885248.650952,130335024.948339,3519.172767,3621.624568,10.055887,1157398126.431373,1166708736.000000,13.473888,13.582277,21.813725,39.000000,909639680.000000,909639680.000000,10.594773,10.594773,3.770,ok,
1,8,on,510.0,,1,1,270,0.035974,0.014416,0.077112,0.081805,0.366667,0.037042,0.015658,0.078081,0.083075,0.366667,27.797854,121292.193792,3274450.456023,3371662.695058,,122529.926451,121399.934976,1129.991475,99.077783,3307864.760299,3406069.006810,156.000000,6.012384,,4.267943,2026-07-23T21:28:57+08:00,0.020439,205.000000,21.244790,23.563000,0.795070,16.976847,19.295057,0.635345,3.890359,2026-07-23T21:28:57+08:00,0.049021,204.000000,8.473394,12.032588,0.318541,4.583034,8.142228,0.172291,0.902237,0.037192,7.344617,11.867311,0.276107,4.042714,7.976952,0.151978,204.000000,99.481421,181.623748,2742769272.671568,3776181000.000000,101071095.422508,98156708.307354,130683042.444444,3527.958911,3632.708135,10.020482,1167467540.078431,1172058112.000000,13.591111,13.644552,19.774510,25.000000,909639680.000000,909639680.000000,10.594773,10.594773,3.770,ok,
1,8,on,510.0,,0,0,265,0.036682,0.014739,0.079663,0.081999,0.377358,0.037750,0.016020,0.080859,0.082956,0.377358,27.261327,121292.193792,3213038.246146,3306586.167385,,122529.926451,121399.934976,1129.991475,99.077783,3245825.866252,3340328.402241,156.000000,6.012384,,4.329690,2026-07-23T21:29:53+08:00,0.020438,205.000000,22.102937,24.204000,0.843428,17.773247,19.874310,0.678211,3.907305,2026-07-23T21:29:53+08:00,0.049042,204.000000,8.472445,12.509464,0.324514,4.565140,8.602159,0.174855,0.900005,0.037053,6.262451,11.587389,0.239866,3.665330,7.680084,0.140390,204.000000,99.021034,210.122423,3080338637.867647,3803810000.000000,115145452.100018,111886819.038934,130525228.369811,3457.590780,3558.290943,10.023372,1171282823.529412,1172230144.000000,13.635527,13.646555,20.686275,27.000000,909639680.000000,909639680.000000,10.594773,10.594773,3.770,ok,
1,8,on,510.0,,1,0,273,0.035651,0.014124,0.076232,0.080772,0.366300,0.036671,0.015263,0.077547,0.082012,0.366300,28.049704,121292.193792,3307578.026015,3402210.142549,,122529.926451,121399.934976,1129.991475,99.077783,3341330.382346,3436928.177358,156.000000,6.012384,,4.384863,2026-07-23T21:30:50+08:00,0.027005,205.000000,22.602423,24.936000,0.837641,18.217560,20.551137,0.675139,4.019793,2026-07-23T21:30:50+08:00,0.049026,204.000000,8.674184,14.949835,0.322503,4.654392,10.930043,0.173048,0.901641,0.036594,6.565663,14.241801,0.244109,4.263829,10.222009,0.158527,204.000000,98.996048,216.814753,2437215609.681373,3771733000.000000,88477338.976067,86016848.103598,130130163.373626,3548.605578,3650.112574,10.029802,1171616888.470588,1172488192.000000,13.639416,13.649559,22.004902,28.000000,909639680.000000,909639680.000000,10.594773,10.594773,3.770,ok,
