timestamp_ms,model_name,cpu_cores,gpu_mode,mem_cap_gb,batch_size,token_len,repeat_idx,warmup,latency_s,avg_power_w,peak_power_w,energy_j,energy_iters,energy_agg_iters,energy_window_j,cold_start_s,status,error
1771659830350,sentence-transformers/all-mpnet-base-v2,1,off,4,1,384,3,0,2.3954441820000056,nan,nan,nan,nan,nan,nan,7.500,ok,
1771659832450,sentence-transformers/all-mpnet-base-v2,1,off,4,1,384,4,0,2.0988803139999845,nan,nan,nan,nan,nan,nan,7.500,ok,
1771659834453,sentence-transformers/all-mpnet-base-v2,1,off,4,1,512,0,1,1.7835782770000037,nan,nan,nan,nan,nan,nan,7.500,ok,
1771659836356,sentence-transformers/all-mpnet-base-v2,1,off,4,1,512,1,1,1.9028258640000217,nan,nan,nan,nan,nan,nan,7.500,ok,
1771659838455,sentence-transformers/all-mpnet-base-v2,1,off,4,1,512,0,0,2.0990277699999638,nan,nan,nan,nan,nan,nan,7.500,ok,
1771659840560,sentence-transformers/all-mpnet-base-v2,1,off,4,1,512,1,0,2.104796953999994,nan,nan,nan,nan,nan,nan,7.500,ok,
1771659842669,sentence-transformers/all-mpnet-base-v2,1,off,4,1,512,2,0,2.1092321879999645,nan,nan,nan,nan,nan,nan,7.500,ok,
1771659844762,sentence-transformers/all-mpnet-base-v2,1,off,4,1,512,3,0,2.0925648799999976,nan,nan,nan,nan,nan,nan,7.500,ok,
1771659847067,sentence-transformers/all-mpnet-base-v2,1,off,4,1,512,4,0,2.304117609000002,nan,nan,nan,nan,nan,nan,7.500,ok,
1771659873561,sentence-transformers/all-mpnet-base-v2,1,off,8,1,16,0,1,1.0664773639999794,nan,nan,nan,nan,nan,nan,7.640,ok,
1771659874060,sentence-transformers/all-mpnet-base-v2,1,off,8,1,16,1,1,0.4990135449999116,nan,nan,nan,nan,nan,nan,7.640,ok,
1771659874765,sentence-transformers/all-mpnet-base-v2,1,off,8,1,16,0,0,0.7039986760000829,nan,nan,nan,nan,nan,nan,7.640,ok,
1771659875164,sentence-transformers/all-mpnet-base-v2,1,off,8,1,16,1,0,0.3984999589999916,nan,nan,nan,nan,nan,nan,7.640,ok,
1771659875757,sentence-transformers/all-mpnet-base-v2,1,off,8,1,16,2,0,0.5931796749999876,nan,nan,nan,nan,nan,nan,7.640,ok,
1771659879072,sentence-transformers/all-mpnet-base-v2,1,off,8,1,16,3,0,3.3151281809999773,nan,nan,nan,nan,nan,nan,7.640,ok,
1771659879547,sentence-transformers/all-mpnet-base-v2,1,off,8,1,16,4,0,0.4746089860000211,nan,nan,nan,nan,nan,nan,7.640,ok,
1771659880054,sentence-transformers/all-mpnet-base-v2,1,off,8,1,32,0,1,0.5014846309999257,nan,nan,nan,nan,nan,nan,7.640,ok,
