timestamp_ms,model_name,cpu_cores,gpu_mode,cuda_available,gpu_name,mem_cap_gb,batch_size,max_length,input_len_tokens,repeat_idx,warmup,latency_ms,tokens_per_s_est,idle_power_w,avg_power_w,peak_power_w,energy_j,status,error
1770005041645,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,2816,2816,4,0,316.733,8890.779,54.502,176.348,215.697,55.493785,ok,
1770005050565,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,3072,3072,0,0,357.389,8595.677,58.209,175.945,211.032,62.989767,ok,
1770005051962,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,3072,3072,1,0,358.493,8569.197,55.106,175.575,212.204,61.99753,ok,
1770005053328,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,3072,3072,2,0,359.269,8550.693,56.665,174.737,208.77,63.250768,ok,
1770005054722,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,3072,3072,3,0,356.372,8620.197,54.45,177.79,207.073,60.98209,ok,
1770005056097,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,3072,3072,4,0,360.693,8516.939,53.21,166.844,198.47,62.42778,ok,
1770005065333,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,3328,3328,0,0,406.747,8181.998,52.85,175.395,198.349,73.324752,ok,
1770005066782,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,3328,3328,1,0,404.186,8233.833,50.206,177.208,200.267,71.400012,ok,
1770005068217,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,3328,3328,2,0,405.211,8213.006,51.997,176.333,197.371,71.377308,ok,
1770005069659,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,3328,3328,3,0,401.64,8286.019,55.207,178.945,210.338,70.105205,ok,
1770005071084,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,3328,3328,4,0,403.473,8248.381,53.909,174.62,198.396,70.234807,ok,
1770005080422,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,3584,3584,0,0,440.323,8139.477,57.579,175.656,205.978,76.7872,ok,
1770005081885,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,3584,3584,1,0,443.142,8087.702,51.352,177.401,196.658,77.119637,ok,
1770005083351,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,3584,3584,2,0,443.34,8084.083,52.833,176.572,199.375,76.650327,ok,
1770005084814,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,3584,3584,3,0,440.706,8132.41,56.548,178.266,206.912,78.080949,ok,
1770005086283,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,3584,3584,4,0,442.727,8095.281,50.227,177.375,197.258,80.883612,ok,
1770005095744,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,3840,3840,0,0,477.359,8044.263,57.47,177.951,206.571,85.364087,ok,
1770005097253,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,3840,3840,1,0,476.128,8065.052,55.902,178.425,216.474,83.265169,ok,
1770005098733,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,3840,3840,2,0,476.966,8050.89,54.553,181.141,207.22,84.060013,ok,
1770005100230,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,3840,3840,3,0,478.831,8019.53,50.89,169.531,199.924,51.974278,ok,
1770005101737,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,3840,3840,4,0,478.441,8026.064,49.072,178.218,200.919,87.685431,ok,
1770005111388,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,4096,4096,0,0,529.743,7732.055,58.674,178.601,213.608,94.378771,ok,
1770005112936,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,4096,4096,1,0,531.878,7701.014,55.535,179.614,217.94,96.814615,ok,
1770005114492,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,4096,4096,2,0,530.91,7715.048,52.217,183.687,213.506,98.094646,ok,
1770005116057,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,4096,4096,3,0,531.756,7702.786,50.615,180.71,200.435,94.928449,ok,
1770005117612,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,4096,4096,4,0,531.405,7707.866,52.945,180.7,200.374,97.212617,ok,
1770005126529,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,256,256,0,0,38.621,6628.486,50.182,,,,ok,
1770005127592,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,256,256,1,0,37.255,6871.552,48.964,,,,ok,
1770005128658,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,256,256,2,0,37.674,6795.189,48.898,,,,ok,
1770005129698,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,256,256,3,0,42.544,6017.282,49.527,63.588,79.586,2.542073,ok,
1770005130776,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,256,256,4,0,37.069,6906.025,47.922,,,,ok,
1770005139348,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,512,512,0,0,48.96,10457.574,56.913,125.688,140.425,6.149342,ok,
1770005140432,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,512,512,1,0,49.623,10317.744,54.663,134.69,161.347,6.242708,ok,
1770005141517,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,512,512,2,0,49.007,10447.551,55.175,125.58,156.191,4.717732,ok,
1770005142583,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,512,512,3,0,49.042,10440.135,55.654,,,,ok,
1770005143651,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,512,512,4,0,49.233,10399.487,56.318,129.625,155.008,4.837205,ok,
1770005152108,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,768,768,0,0,67.839,11320.937,58.739,172.367,185.533,8.519871,ok,
1770005153193,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,768,768,1,0,67.293,11412.749,57.057,142.71,186.433,6.984454,ok,
1770005154282,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,768,768,2,0,66.843,11489.645,57.397,172.116,187.165,8.141116,ok,
1770005155369,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,768,768,3,0,66.279,11587.434,58.314,173.732,186.579,8.413647,ok,
1770005156444,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,768,768,4,0,66.862,11486.327,57.092,161.567,190.205,9.683119,ok,
1770005165049,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,1024,1024,0,0,101.097,10128.875,44.367,122.679,129.742,11.411011,ok,
1770005166182,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,1024,1024,1,0,92.109,11117.267,49.278,153.395,175.876,13.040175,ok,
1770005167300,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,1024,1024,2,0,88.765,11536.06,54.097,175.025,199.28,12.951813,ok,
1770005168410,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,1024,1024,3,0,89.828,11399.501,53.822,164.441,190.205,13.404173,ok,
1770005169530,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,1024,1024,4,0,90.218,11350.336,54.287,163.381,197.602,11.859092,ok,
1770005177999,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,1280,1280,0,0,110.269,11607.995,55.75,186.119,210.987,20.15802,ok,
1770005179138,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,1280,1280,1,0,112.743,11353.241,49.865,174.806,193.853,19.139449,ok,
1770005180279,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,1280,1280,2,0,112.19,11409.167,50.613,174.173,197.356,19.307321,ok,
1770005181418,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,1280,1280,3,0,110.842,11547.995,54.123,181.892,208.841,17.111032,ok,
1770005182540,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,1280,1280,4,0,113.395,11287.931,52.529,167.343,194.676,15.675439,ok,
1770005191409,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,1536,1536,0,0,151.981,10106.519,57.735,178.514,194.097,25.899985,ok,
1770005192593,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,1536,1536,1,0,151.583,10133.081,54.544,187.369,201.527,26.054889,ok,
1770005193766,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,1536,1536,2,0,152.431,10076.705,55.213,182.405,197.537,24.396555,ok,
1770005194933,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,1536,1536,3,0,152.036,10102.842,56.275,174.137,195.417,24.56416,ok,
1770005196102,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,1536,1536,4,0,152.167,10094.183,55.039,182.991,199.056,24.931299,ok,
1770005204763,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,1792,1792,0,0,181.589,9868.432,58.179,179.695,200.081,32.199614,ok,
1770005205970,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,1792,1792,1,0,179.495,9983.546,54.089,179.443,202.516,29.769374,ok,
1770005207175,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,1792,1792,2,0,181.829,9855.402,54.647,178.854,200.811,32.042706,ok,
1770005208393,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,1792,1792,3,0,179.714,9971.414,51.675,178.927,196.014,27.227049,ok,
1770005209598,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,1792,1792,4,0,179.803,9966.469,55.274,174.643,195.777,30.783875,ok,
1770005218653,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,2048,2048,0,0,209.691,9766.739,51.808,181.55,198.764,34.587467,ok,
1770005219876,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,2048,2048,1,0,209.802,9761.578,54.673,180.382,208.164,36.243707,ok,
1770005221114,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,2048,2048,2,0,208.16,9838.578,53.762,185.172,204.088,37.605511,ok,
1770005222353,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,2048,2048,3,0,209.074,9795.596,51.512,181.345,197.422,34.074175,ok,
1770005223578,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,2048,2048,4,0,207.625,9863.953,56.681,182.488,207.982,34.495274,ok,
1770005232644,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,2304,2304,0,0,240.966,9561.531,57.27,184.007,202.389,43.077107,ok,
1770005233907,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,2304,2304,1,0,247.141,9322.618,51.255,174.663,197.346,41.471074,ok,
1770005235184,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,2304,2304,2,0,241.623,9535.519,53.852,190.742,206.624,44.419602,ok,
1770005236458,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,2304,2304,3,0,242.592,9497.415,52.109,184.982,198.499,41.911777,ok,
1770005237709,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,2304,2304,4,0,242.062,9518.21,55.511,189.481,205.687,44.518464,ok,
1770005246806,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,2560,2560,0,0,272.904,9380.591,52.644,187.958,196.052,45.016366,ok,
1770005248104,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,2560,2560,1,0,270.005,9481.298,54.141,184.569,220.313,47.596211,ok,
1770005249383,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,2560,2560,2,0,272.058,9409.75,51.018,183.173,197.935,49.390912,ok,
1770005250697,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,2560,2560,3,0,270.511,9463.574,53.863,187.082,217.945,48.45467,ok,
1770005251996,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,2560,2560,4,0,271.958,9413.231,50.78,189.995,198.702,48.428924,ok,
1770005261108,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,2816,2816,0,0,315.553,8924.017,58.21,175.212,191.89,51.192915,ok,
1770005262465,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,2816,2816,1,0,316.107,8908.382,50.363,185.838,200.405,55.768744,ok,
1770005263801,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,2816,2816,2,0,317.769,8861.775,52.554,186.816,197.146,58.411857,ok,
1770005265144,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,2816,2816,3,0,316.848,8887.541,50.79,186.444,198.432,55.131482,ok,
1770005266472,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,2816,2816,4,0,316.014,8911.003,50.909,186.337,199.37,55.627465,ok,
1770005275972,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,3072,3072,0,0,356.133,8625.985,55.89,184.824,198.119,61.695256,ok,
1770005277365,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,3072,3072,1,0,373.525,8224.356,50.321,175.111,201.648,63.513392,ok,
1770005278781,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,3072,3072,2,0,358.369,8572.173,49.773,185.826,202.194,64.914989,ok,
1770005280191,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,3072,3072,3,0,356.482,8617.545,54.095,185.854,209.607,61.694034,ok,
1770005281560,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,3072,3072,4,0,358.946,8558.4,50.33,187.451,203.037,64.799829,ok,
1770005291258,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,3328,3328,0,0,406.089,8195.246,56.006,178.032,203.936,68.606098,ok,
1770005292685,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,3328,3328,1,0,402.341,8271.598,52.186,184.481,200.238,70.462536,ok,
1770005294105,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,3328,3328,2,0,404.984,8217.609,55.326,182.073,206.547,73.39285,ok,
1770005295544,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,3328,3328,3,0,402.843,8261.278,50.495,184.456,200.415,71.872911,ok,
1770005296975,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,3328,3328,4,0,402.338,8271.661,55.082,183.981,202.933,71.171289,ok,
1770005306440,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,3584,3584,0,0,442.537,8098.757,53.732,187.46,196.601,79.326152,ok,
1770005307896,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,3584,3584,1,0,439.975,8145.926,54.798,186.361,216.041,81.044138,ok,
1770005309399,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,3584,3584,2,0,441.303,8121.395,55.209,190.636,220.098,83.857347,ok,
1770005310884,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,3584,3584,3,0,443.678,8077.923,50.135,185.776,197.739,82.194746,ok,
1770005312351,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,3584,3584,4,0,458.887,7810.204,49.83,178.765,199.827,74.177814,ok,
1770005322450,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,3840,3840,0,0,478.296,8028.504,56.912,181.887,206.245,83.482754,ok,
1770005323940,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,3840,3840,1,0,475.431,8076.886,55.981,186.62,221.061,79.247137,ok,
1770005325428,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,3840,3840,2,0,477.298,8045.292,51.67,188.861,199.086,86.24507,ok,
1770005326921,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,3840,3840,3,0,477.838,8036.192,51.907,184.234,198.854,87.184779,ok,
1770005328425,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,3840,3840,4,0,481.823,7969.724,48.946,185.274,201.335,89.45464,ok,
1770005338256,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,4096,4096,0,0,529.495,7735.666,59.137,185.307,210.195,96.408188,ok,
1770005339808,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,4096,4096,1,0,532.878,7686.557,55.396,182.418,218.329,87.875936,ok,
1770005341367,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,4096,4096,2,0,536.855,7629.618,53.953,182.169,207.919,96.704393,ok,
1770005342938,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,4096,4096,3,0,535.951,7642.491,50.442,183.731,198.403,97.397879,ok,
1770005344504,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,4096,4096,4,0,535.874,7643.583,49.873,181.956,200.406,95.306322,ok,
