timestamp_ms,target_name,model_id,gpu_mode,cuda_available,gpu_name,cpu_cores,mem_cap_gb,context_len,prediction_length,repeat_idx,warmup,latency_ms,idle_power_w,avg_power_w,peak_power_w,energy_j,energy_iters,status,error
1770460206998,CPU6+Mem12,autogluon/chronos-bolt-small,off,False,,6,12,256,256,4,2,296.9315181499951,NaN,NaN,NaN,NaN,0,ok,
1770460213838,CPU6+Mem12,autogluon/chronos-bolt-small,off,False,,6,12,384,256,0,2,326.10782169999766,NaN,NaN,NaN,NaN,0,ok,
1770460220037,CPU6+Mem12,autogluon/chronos-bolt-small,off,False,,6,12,384,256,1,2,309.9240327499956,NaN,NaN,NaN,NaN,0,ok,
1770460226281,CPU6+Mem12,autogluon/chronos-bolt-small,off,False,,6,12,384,256,2,2,312.2253105000027,NaN,NaN,NaN,NaN,0,ok,
1770460232528,CPU6+Mem12,autogluon/chronos-bolt-small,off,False,,6,12,384,256,3,2,312.3058902499906,NaN,NaN,NaN,NaN,0,ok,
1770460238780,CPU6+Mem12,autogluon/chronos-bolt-small,off,False,,6,12,384,256,4,2,312.5311930499947,NaN,NaN,NaN,NaN,0,ok,
1770460246422,CPU6+Mem12,autogluon/chronos-bolt-small,off,False,,6,12,512,256,0,2,363.79236489999585,NaN,NaN,NaN,NaN,0,ok,
1770460253550,CPU6+Mem12,autogluon/chronos-bolt-small,off,False,,6,12,512,256,1,2,356.38144614999874,NaN,NaN,NaN,NaN,0,ok,
1770460260803,CPU6+Mem12,autogluon/chronos-bolt-small,off,False,,6,12,512,256,2,2,362.6625895499956,NaN,NaN,NaN,NaN,0,ok,
1770460267910,CPU6+Mem12,autogluon/chronos-bolt-small,off,False,,6,12,512,256,3,2,355.306659200005,NaN,NaN,NaN,NaN,0,ok,
1770460275122,CPU6+Mem12,autogluon/chronos-bolt-small,off,False,,6,12,512,256,4,2,360.5351421000023,NaN,NaN,NaN,NaN,0,ok,
1770460284214,CPU6+Mem12,autogluon/chronos-bolt-small,off,False,,6,12,640,256,0,2,431.4629892500079,NaN,NaN,NaN,NaN,0,ok,
1770460292783,CPU6+Mem12,autogluon/chronos-bolt-small,off,False,,6,12,640,256,1,2,428.4459141500065,NaN,NaN,NaN,NaN,0,ok,
1770460301442,CPU6+Mem12,autogluon/chronos-bolt-small,off,False,,6,12,640,256,2,2,432.91496280000956,NaN,NaN,NaN,NaN,0,ok,
1770460309981,CPU6+Mem12,autogluon/chronos-bolt-small,off,False,,6,12,640,256,3,2,426.91409465001016,NaN,NaN,NaN,NaN,0,ok,
1770460318439,CPU6+Mem12,autogluon/chronos-bolt-small,off,False,,6,12,640,256,4,2,422.87198840001565,NaN,NaN,NaN,NaN,0,ok,
1770460328954,CPU6+Mem12,autogluon/chronos-bolt-small,off,False,,6,12,768,256,0,2,500.7446517000062,NaN,NaN,NaN,NaN,0,ok,
1770460339376,CPU6+Mem12,autogluon/chronos-bolt-small,off,False,,6,12,768,256,1,2,521.0812019999821,NaN,NaN,NaN,NaN,0,ok,
1770460349644,CPU6+Mem12,autogluon/chronos-bolt-small,off,False,,6,12,768,256,2,2,513.3634606999976,NaN,NaN,NaN,NaN,0,ok,
1770460359849,CPU6+Mem12,autogluon/chronos-bolt-small,off,False,,6,12,768,256,3,2,510.22424774998854,NaN,NaN,NaN,NaN,0,ok,
1770460369860,CPU6+Mem12,autogluon/chronos-bolt-small,off,False,,6,12,768,256,4,2,500.5050451499983,NaN,NaN,NaN,NaN,0,ok,
1770460382477,CPU6+Mem12,autogluon/chronos-bolt-small,off,False,,6,12,896,256,0,2,601.0149619000003,NaN,NaN,NaN,NaN,0,ok,
1770460394871,CPU6+Mem12,autogluon/chronos-bolt-small,off,False,,6,12,896,256,1,2,619.6242104500016,NaN,NaN,NaN,NaN,0,ok,
1770460407153,CPU6+Mem12,autogluon/chronos-bolt-small,off,False,,6,12,896,256,2,2,614.0851310500011,NaN,NaN,NaN,NaN,0,ok,
1770460419369,CPU6+Mem12,autogluon/chronos-bolt-small,off,False,,6,12,896,256,3,2,610.7334660000106,NaN,NaN,NaN,NaN,0,ok,
1770460431661,CPU6+Mem12,autogluon/chronos-bolt-small,off,False,,6,12,896,256,4,2,614.5682613499957,NaN,NaN,NaN,NaN,0,ok,
1770460445458,CPU6+Mem12,autogluon/chronos-bolt-small,off,False,,6,12,1024,256,0,2,655.7009418500002,NaN,NaN,NaN,NaN,0,ok,
1770460458898,CPU6+Mem12,autogluon/chronos-bolt-small,off,False,,6,12,1024,256,1,2,671.9814869500169,NaN,NaN,NaN,NaN,0,ok,
1770460472111,CPU6+Mem12,autogluon/chronos-bolt-small,off,False,,6,12,1024,256,2,2,660.5661572499912,NaN,NaN,NaN,NaN,0,ok,
1770460485539,CPU6+Mem12,autogluon/chronos-bolt-small,off,False,,6,12,1024,256,3,2,671.3613018499927,NaN,NaN,NaN,NaN,0,ok,
